merge_id_muni,id_muni1980,id_muni1985,id_muni1990,id_muni1995,id_muni2000,id_muni2005,id_muni2010,id_muni2015,id_muni2020,name_muni1980,name_muni1985,name_muni1990,name_muni1995,name_muni2000,name_muni2005,name_muni2010,name_muni2015,name_muni2020,note_merge_consol,note_merge_incorp,note_seirei,note_city,note_town,note_change_zone,note_change_name
1395,1395,1395,1395,1395,1395,1395,1395,1395,1395,北海道 後志支庁 ニセコ町,北海道 後志支庁 ニセコ町,北海道 後志支庁 ニセコ町,北海道 後志支庁 ニセコ町,北海道 後志支庁 ニセコ町,北海道 後志支庁 ニセコ町,北海道 後志総合振興局 ニセコ町,北海道 後志総合振興局 ニセコ町,北海道 後志総合振興局 ニセコ町,,,,,,,
1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,北海道 後志支庁 真狩村,北海道 後志支庁 真狩村,北海道 後志支庁 真狩村,北海道 後志支庁 真狩村,北海道 後志支庁 真狩村,北海道 後志支庁 真狩村,北海道 後志総合振興局 真狩村,北海道 後志総合振興局 真狩村,北海道 後志総合振興局 真狩村,,,,,,,
1397,1397,1397,1397,1397,1397,1397,1397,1397,1397,北海道 後志支庁 留寿都村,北海道 後志支庁 留寿都村,北海道 後志支庁 留寿都村,北海道 後志支庁 留寿都村,北海道 後志支庁 留寿都村,北海道 後志支庁 留寿都村,北海道 後志総合振興局 留寿都村,北海道 後志総合振興局 留寿都村,北海道 後志総合振興局 留寿都村,,,,,,,
1398,1398,1398,1398,1398,1398,1398,1398,1398,1398,北海道 後志支庁 喜茂別町,北海道 後志支庁 喜茂別町,北海道 後志支庁 喜茂別町,北海道 後志支庁 喜茂別町,北海道 後志支庁 喜茂別町,北海道 後志支庁 喜茂別町,北海道 後志総合振興局 喜茂別町,北海道 後志総合振興局 喜茂別町,北海道 後志総合振興局 喜茂別町,,,,,,,
1399,1399,1399,1399,1399,1399,1399,1399,1399,1399,北海道 後志支庁 京極町,北海道 後志支庁 京極町,北海道 後志支庁 京極町,北海道 後志支庁 京極町,北海道 後志支庁 京極町,北海道 後志支庁 京極町,北海道 後志総合振興局 京極町,北海道 後志総合振興局 京極町,北海道 後志総合振興局 京極町,,,,,,,
1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,北海道 後志支庁 倶知安町,北海道 後志支庁 倶知安町,北海道 後志支庁 倶知安町,北海道 後志支庁 倶知安町,北海道 後志支庁 倶知安町,北海道 後志支庁 倶知安町,北海道 後志総合振興局 倶知安町,北海道 後志総合振興局 倶知安町,北海道 後志総合振興局 倶知安町,,,,,,,
1401,1401,1401,1401,1401,1401,1401,1401,1401,1401,北海道 後志支庁 共和町,北海道 後志支庁 共和町,北海道 後志支庁 共和町,北海道 後志支庁 共和町,北海道 後志支庁 共和町,北海道 後志支庁 共和町,北海道 後志総合振興局 共和町,北海道 後志総合振興局 共和町,北海道 後志総合振興局 共和町,,,,,,,
1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,北海道 後志支庁 岩内町,北海道 後志支庁 岩内町,北海道 後志支庁 岩内町,北海道 後志支庁 岩内町,北海道 後志支庁 岩内町,北海道 後志支庁 岩内町,北海道 後志総合振興局 岩内町,北海道 後志総合振興局 岩内町,北海道 後志総合振興局 岩内町,,,,,,,
1403,1403,1403,1403,1403,1403,1403,1403,1403,1403,北海道 後志支庁 泊村,北海道 後志支庁 泊村,北海道 後志支庁 泊村,北海道 後志支庁 泊村,北海道 後志支庁 泊村,北海道 後志支庁 泊村,北海道 後志総合振興局 泊村,北海道 後志総合振興局 泊村,北海道 後志総合振興局 泊村,,,,,,,
1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,北海道 後志支庁 神恵内村,北海道 後志支庁 神恵内村,北海道 後志支庁 神恵内村,北海道 後志支庁 神恵内村,北海道 後志支庁 神恵内村,北海道 後志支庁 神恵内村,北海道 後志総合振興局 神恵内村,北海道 後志総合振興局 神恵内村,北海道 後志総合振興局 神恵内村,,,,,,,
1405,1405,1405,1405,1405,1405,1405,1405,1405,1405,北海道 後志支庁 積丹町,北海道 後志支庁 積丹町,北海道 後志支庁 積丹町,北海道 後志支庁 積丹町,北海道 後志支庁 積丹町,北海道 後志支庁 積丹町,北海道 後志総合振興局 積丹町,北海道 後志総合振興局 積丹町,北海道 後志総合振興局 積丹町,,,,,,,
1406,1406,1406,1406,1406,1406,1406,1406,1406,1406,北海道 後志支庁 古平町,北海道 後志支庁 古平町,北海道 後志支庁 古平町,北海道 後志支庁 古平町,北海道 後志支庁 古平町,北海道 後志支庁 古平町,北海道 後志総合振興局 古平町,北海道 後志総合振興局 古平町,北海道 後志総合振興局 古平町,,,,,,,
1407,1407,1407,1407,1407,1407,1407,1407,1407,1407,北海道 後志支庁 仁木町,北海道 後志支庁 仁木町,北海道 後志支庁 仁木町,北海道 後志支庁 仁木町,北海道 後志支庁 仁木町,北海道 後志支庁 仁木町,北海道 後志総合振興局 仁木町,北海道 後志総合振興局 仁木町,北海道 後志総合振興局 仁木町,,,,,,,
1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,北海道 後志支庁 余市町,北海道 後志支庁 余市町,北海道 後志支庁 余市町,北海道 後志支庁 余市町,北海道 後志支庁 余市町,北海道 後志支庁 余市町,北海道 後志総合振興局 余市町,北海道 後志総合振興局 余市町,北海道 後志総合振興局 余市町,,,,,,,
1409,1409,1409,1409,1409,1409,1409,1409,1409,1409,北海道 後志支庁 赤井川村,北海道 後志支庁 赤井川村,北海道 後志支庁 赤井川村,北海道 後志支庁 赤井川村,北海道 後志支庁 赤井川村,北海道 後志支庁 赤井川村,北海道 後志総合振興局 赤井川村,北海道 後志総合振興局 赤井川村,北海道 後志総合振興局 赤井川村,,,,,,,
1423,1423,1423,1423,1423,1423,1423,1423,1423,1423,北海道 空知支庁 南幌町,北海道 空知支庁 南幌町,北海道 空知支庁 南幌町,北海道 空知支庁 南幌町,北海道 空知支庁 南幌町,北海道 空知支庁 南幌町,北海道 空知総合振興局 南幌町,北海道 空知総合振興局 南幌町,北海道 空知総合振興局 南幌町,,,,,,,
1424,1424,1424,1424,1424,1424,1424,1424,1424,1424,北海道 空知支庁 奈井江町,北海道 空知支庁 奈井江町,北海道 空知支庁 奈井江町,北海道 空知支庁 奈井江町,北海道 空知支庁 奈井江町,北海道 空知支庁 奈井江町,北海道 空知総合振興局 奈井江町,北海道 空知総合振興局 奈井江町,北海道 空知総合振興局 奈井江町,,,,,,,
1425,1425,1425,1425,1425,1425,1425,1425,1425,1425,北海道 空知支庁 上砂川町,北海道 空知支庁 上砂川町,北海道 空知支庁 上砂川町,北海道 空知支庁 上砂川町,北海道 空知支庁 上砂川町,北海道 空知支庁 上砂川町,北海道 空知総合振興局 上砂川町,北海道 空知総合振興局 上砂川町,北海道 空知総合振興局 上砂川町,,,,,,,
1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,北海道 空知支庁 由仁町,北海道 空知支庁 由仁町,北海道 空知支庁 由仁町,北海道 空知支庁 由仁町,北海道 空知支庁 由仁町,北海道 空知支庁 由仁町,北海道 空知総合振興局 由仁町,北海道 空知総合振興局 由仁町,北海道 空知総合振興局 由仁町,,,,,,,
1428,1428,1428,1428,1428,1428,1428,1428,1428,1428,北海道 空知支庁 長沼町,北海道 空知支庁 長沼町,北海道 空知支庁 長沼町,北海道 空知支庁 長沼町,北海道 空知支庁 長沼町,北海道 空知支庁 長沼町,北海道 空知総合振興局 長沼町,北海道 空知総合振興局 長沼町,北海道 空知総合振興局 長沼町,,,,,,,
1429,1429,1429,1429,1429,1429,1429,1429,1429,1429,北海道 空知支庁 栗山町,北海道 空知支庁 栗山町,北海道 空知支庁 栗山町,北海道 空知支庁 栗山町,北海道 空知支庁 栗山町,北海道 空知支庁 栗山町,北海道 空知総合振興局 栗山町,北海道 空知総合振興局 栗山町,北海道 空知総合振興局 栗山町,,,,,,,
1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,北海道 空知支庁 月形町,北海道 空知支庁 月形町,北海道 空知支庁 月形町,北海道 空知支庁 月形町,北海道 空知支庁 月形町,北海道 空知支庁 月形町,北海道 空知総合振興局 月形町,北海道 空知総合振興局 月形町,北海道 空知総合振興局 月形町,,,,,,,
1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,北海道 空知支庁 浦臼町,北海道 空知支庁 浦臼町,北海道 空知支庁 浦臼町,北海道 空知支庁 浦臼町,北海道 空知支庁 浦臼町,北海道 空知支庁 浦臼町,北海道 空知総合振興局 浦臼町,北海道 空知総合振興局 浦臼町,北海道 空知総合振興局 浦臼町,,,,,,,
1432,1432,1432,1432,1432,1432,1432,1432,1432,1432,北海道 空知支庁 新十津川町,北海道 空知支庁 新十津川町,北海道 空知支庁 新十津川町,北海道 空知支庁 新十津川町,北海道 空知支庁 新十津川町,北海道 空知支庁 新十津川町,北海道 空知総合振興局 新十津川町,北海道 空知総合振興局 新十津川町,北海道 空知総合振興局 新十津川町,,,,,,,
1433,1433,1433,1433,1433,1433,1433,1433,1433,1433,北海道 空知支庁 妹背牛町,北海道 空知支庁 妹背牛町,北海道 空知支庁 妹背牛町,北海道 空知支庁 妹背牛町,北海道 空知支庁 妹背牛町,北海道 空知支庁 妹背牛町,北海道 空知総合振興局 妹背牛町,北海道 空知総合振興局 妹背牛町,北海道 空知総合振興局 妹背牛町,,,,,,,
1434,1434,1434,1434,1434,1434,1434,1434,1434,1434,北海道 空知支庁 秩父別町,北海道 空知支庁 秩父別町,北海道 空知支庁 秩父別町,北海道 空知支庁 秩父別町,北海道 空知支庁 秩父別町,北海道 空知支庁 秩父別町,北海道 空知総合振興局 秩父別町,北海道 空知総合振興局 秩父別町,北海道 空知総合振興局 秩父別町,,,,,,,
1436,1436,1436,1436,1436,1436,1436,1436,1436,1436,北海道 空知支庁 雨竜町,北海道 空知支庁 雨竜町,北海道 空知支庁 雨竜町,北海道 空知支庁 雨竜町,北海道 空知支庁 雨竜町,北海道 空知支庁 雨竜町,北海道 空知総合振興局 雨竜町,北海道 空知総合振興局 雨竜町,北海道 空知総合振興局 雨竜町,,,,,,,
1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,北海道 空知支庁 北竜町,北海道 空知支庁 北竜町,北海道 空知支庁 北竜町,北海道 空知支庁 北竜町,北海道 空知支庁 北竜町,北海道 空知支庁 北竜町,北海道 空知総合振興局 北竜町,北海道 空知総合振興局 北竜町,北海道 空知総合振興局 北竜町,,,,,,,
1438,1438,1438,1438,1438,1438,1438,1438,1438,1438,北海道 空知支庁 沼田町,北海道 空知支庁 沼田町,北海道 空知支庁 沼田町,北海道 空知支庁 沼田町,北海道 空知支庁 沼田町,北海道 空知支庁 沼田町,北海道 空知総合振興局 沼田町,北海道 空知総合振興局 沼田町,北海道 空知総合振興局 沼田町,,,,,,,
1452,1452,1452,1452,1452,1452,1452,1452,1452,1452,北海道 上川支庁 鷹栖町,北海道 上川支庁 鷹栖町,北海道 上川支庁 鷹栖町,北海道 上川支庁 鷹栖町,北海道 上川支庁 鷹栖町,北海道 上川支庁 鷹栖町,北海道 上川総合振興局 鷹栖町,北海道 上川総合振興局 鷹栖町,北海道 上川総合振興局 鷹栖町,,,,,,,
1453,1453,1453,1453,1453,1453,1453,1453,1453,1453,北海道 上川支庁 東神楽町,北海道 上川支庁 東神楽町,北海道 上川支庁 東神楽町,北海道 上川支庁 東神楽町,北海道 上川支庁 東神楽町,北海道 上川支庁 東神楽町,北海道 上川総合振興局 東神楽町,北海道 上川総合振興局 東神楽町,北海道 上川総合振興局 東神楽町,,,,,,,
1454,1454,1454,1454,1454,1454,1454,1454,1454,1454,北海道 上川支庁 当麻町,北海道 上川支庁 当麻町,北海道 上川支庁 当麻町,北海道 上川支庁 当麻町,北海道 上川支庁 当麻町,北海道 上川支庁 当麻町,北海道 上川総合振興局 当麻町,北海道 上川総合振興局 当麻町,北海道 上川総合振興局 当麻町,,,,,,,
1455,1455,1455,1455,1455,1455,1455,1455,1455,1455,北海道 上川支庁 比布町,北海道 上川支庁 比布町,北海道 上川支庁 比布町,北海道 上川支庁 比布町,北海道 上川支庁 比布町,北海道 上川支庁 比布町,北海道 上川総合振興局 比布町,北海道 上川総合振興局 比布町,北海道 上川総合振興局 比布町,,,,,,,
1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,北海道 上川支庁 愛別町,北海道 上川支庁 愛別町,北海道 上川支庁 愛別町,北海道 上川支庁 愛別町,北海道 上川支庁 愛別町,北海道 上川支庁 愛別町,北海道 上川総合振興局 愛別町,北海道 上川総合振興局 愛別町,北海道 上川総合振興局 愛別町,,,,,,,
1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,北海道 上川支庁 上川町,北海道 上川支庁 上川町,北海道 上川支庁 上川町,北海道 上川支庁 上川町,北海道 上川支庁 上川町,北海道 上川支庁 上川町,北海道 上川総合振興局 上川町,北海道 上川総合振興局 上川町,北海道 上川総合振興局 上川町,,,,,,,
1458,1458,1458,1458,1458,1458,1458,1458,1458,1458,北海道 上川支庁 東川町,北海道 上川支庁 東川町,北海道 上川支庁 東川町,北海道 上川支庁 東川町,北海道 上川支庁 東川町,北海道 上川支庁 東川町,北海道 上川総合振興局 東川町,北海道 上川総合振興局 東川町,北海道 上川総合振興局 東川町,,,,,,,
1459,1459,1459,1459,1459,1459,1459,1459,1459,1459,北海道 上川支庁 美瑛町,北海道 上川支庁 美瑛町,北海道 上川支庁 美瑛町,北海道 上川支庁 美瑛町,北海道 上川支庁 美瑛町,北海道 上川支庁 美瑛町,北海道 上川総合振興局 美瑛町,北海道 上川総合振興局 美瑛町,北海道 上川総合振興局 美瑛町,,,,,,,
1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,北海道 上川支庁 上富良野町,北海道 上川支庁 上富良野町,北海道 上川支庁 上富良野町,北海道 上川支庁 上富良野町,北海道 上川支庁 上富良野町,北海道 上川支庁 上富良野町,北海道 上川総合振興局 上富良野町,北海道 上川総合振興局 上富良野町,北海道 上川総合振興局 上富良野町,,,,,,,
1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,北海道 上川支庁 中富良野町,北海道 上川支庁 中富良野町,北海道 上川支庁 中富良野町,北海道 上川支庁 中富良野町,北海道 上川支庁 中富良野町,北海道 上川支庁 中富良野町,北海道 上川総合振興局 中富良野町,北海道 上川総合振興局 中富良野町,北海道 上川総合振興局 中富良野町,,,,,,,
1462,1462,1462,1462,1462,1462,1462,1462,1462,1462,北海道 上川支庁 南富良野町,北海道 上川支庁 南富良野町,北海道 上川支庁 南富良野町,北海道 上川支庁 南富良野町,北海道 上川支庁 南富良野町,北海道 上川支庁 南富良野町,北海道 上川総合振興局 南富良野町,北海道 上川総合振興局 南富良野町,北海道 上川総合振興局 南富良野町,,,,,,,
1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,北海道 上川支庁 占冠村,北海道 上川支庁 占冠村,北海道 上川支庁 占冠村,北海道 上川支庁 占冠村,北海道 上川支庁 占冠村,北海道 上川支庁 占冠村,北海道 上川総合振興局 占冠村,北海道 上川総合振興局 占冠村,北海道 上川総合振興局 占冠村,,,,,,,
